"GEO_ID","NAME","NAICS2017","NAICS2017_LABEL","SEX","SEX_LABEL","ETH_GROUP","ETH_GROUP_LABEL","RACE_GROUP","RACE_GROUP_LABEL","VET_GROUP","VET_GROUP_LABEL","YIBSZFI","YIBSZFI_LABEL","YEAR","FIRMPDEMP","RCPPDEMP","EMP","PAYANN","FIRMPDEMP_S","RCPPDEMP_S","EMP_S","PAYANN_S",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","40","Black or African American","004","Nonveteran","321","Firms with 6 to 10 years in business","2020","7475","W","121827","2956636","11.5","S","36.0","25.0",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","40","Black or African American","004","Nonveteran","322","Firms with 11 to 15 years in business","2020","5235","U","79800","2072142","14.7","S","18.3","25.7",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","40","Black or African American","004","Nonveteran","323","Firms with 16 or more years in business","2020","5898","W","85800","2533504","9.8","S","21.3","21.1",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","50","American Indian and Alaska Native","004","Nonveteran","311","Firms with less than 2 years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","50","American Indian and Alaska Native","004","Nonveteran","318","Firms with 2 to 3 years in business","2020","S","S","2,500 to 4,999 employees","S","S","S","S","S",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","50","American Indian and Alaska Native","004","Nonveteran","319","Firms with 4 to 5 years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","50","American Indian and Alaska Native","004","Nonveteran","321","Firms with 6 to 10 years in business","2020","S","S","2,500 to 4,999 employees","S","S","S","S","S",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","50","American Indian and Alaska Native","004","Nonveteran","322","Firms with 11 to 15 years in business","2020","S","S","2,500 to 4,999 employees","S","S","S","S","S",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","50","American Indian and Alaska Native","004","Nonveteran","323","Firms with 16 or more years in business","2020","S","S","10,000 to 24,999 employees","S","S","S","S","S",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","60","Asian","004","Nonveteran","311","Firms with less than 2 years in business","2020","9505","U","31069","1589386","7.8","S","17.6","14.4",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","60","Asian","004","Nonveteran","318","Firms with 2 to 3 years in business","2020","10396","W","105451","3231062","13.2","S","38.3","24.4",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","60","Asian","004","Nonveteran","319","Firms with 4 to 5 years in business","2020","8932","W","90173","3453844","12.0","S","17.7","24.5",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","60","Asian","004","Nonveteran","321","Firms with 6 to 10 years in business","2020","16436","W","145441","5629813","5.8","S","10.7","11.8",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","60","Asian","004","Nonveteran","322","Firms with 11 to 15 years in business","2020","13336","W","113235","4759136","5.7","S","16.4","20.3",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","60","Asian","004","Nonveteran","323","Firms with 16 or more years in business","2020","22624","W","240224","11849765","5.2","S","9.4","10.3",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","70","Native Hawaiian and Other Pacific Islander","004","Nonveteran","311","Firms with less than 2 years in business","2020","155","L","433","13925","52.6","S","76.3","46.3",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","70","Native Hawaiian and Other Pacific Islander","004","Nonveteran","318","Firms with 2 to 3 years in business","2020","S","S","250 to 499 employees","S","S","S","S","S",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","70","Native Hawaiian and Other Pacific Islander","004","Nonveteran","319","Firms with 4 to 5 years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","70","Native Hawaiian and Other Pacific Islander","004","Nonveteran","321","Firms with 6 to 10 years in business","2020","S","S","250 to 499 employees","S","S","S","S","S",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","70","Native Hawaiian and Other Pacific Islander","004","Nonveteran","322","Firms with 11 to 15 years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","70","Native Hawaiian and Other Pacific Islander","004","Nonveteran","323","Firms with 16 or more years in business","2020","S","S","2,500 to 4,999 employees","S","S","S","S","S",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","90","Minority","004","Nonveteran","311","Firms with less than 2 years in business","2020","20673","W","83200","3300099","6.3","S","16.5","14.1",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","90","Minority","004","Nonveteran","318","Firms with 2 to 3 years in business","2020","21173","W","209900","6190441","7.7","S","28.7","21.9",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","90","Minority","004","Nonveteran","319","Firms with 4 to 5 years in business","2020","16548","W","182373","6237038","7.0","S","13.6","15.9",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","90","Minority","004","Nonveteran","321","Firms with 6 to 10 years in business","2020","31295","W","336757","11311125","4.2","S","15.1","12.9",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","90","Minority","004","Nonveteran","322","Firms with 11 to 15 years in business","2020","24261","W","255482","8807294","6.7","S","12.7","16.4",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","90","Minority","004","Nonveteran","323","Firms with 16 or more years in business","2020","39107","W","496553","20690972","4.1","S","9.9","8.1",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","91","Equally minority/nonminority","004","Nonveteran","311","Firms with less than 2 years in business","2020","S","S","5,000 to 9,999 employees","S","S","S","S","S",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","91","Equally minority/nonminority","004","Nonveteran","318","Firms with 2 to 3 years in business","2020","1121","T","9746","390835","29.7","S","46.1","54.0",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","91","Equally minority/nonminority","004","Nonveteran","319","Firms with 4 to 5 years in business","2020","1043","T","7444","284756","23.1","S","35.3","48.8",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","91","Equally minority/nonminority","004","Nonveteran","321","Firms with 6 to 10 years in business","2020","S","S","25,000 to 49,999 employees","S","S","S","S","S",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","91","Equally minority/nonminority","004","Nonveteran","322","Firms with 11 to 15 years in business","2020","1769","U","28589","1215286","10.1","S","34.1","27.8",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","91","Equally minority/nonminority","004","Nonveteran","323","Firms with 16 or more years in business","2020","3137","W","61551","3628296","23.0","S","29.1","34.8",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","92","Nonminority","004","Nonveteran","311","Firms with less than 2 years in business","2020","47603","W","268018","11461980","2.4","S","12.1","11.6",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","92","Nonminority","004","Nonveteran","318","Firms with 2 to 3 years in business","2020","41987","W","465535","16838417","4.7","S","9.7","10.8",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","92","Nonminority","004","Nonveteran","319","Firms with 4 to 5 years in business","2020","34727","W","415438","14987978","5.1","S","20.7","20.1",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","92","Nonminority","004","Nonveteran","321","Firms with 6 to 10 years in business","2020","64788","W","830401","32741159","4.9","S","7.2","7.0",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","92","Nonminority","004","Nonveteran","322","Firms with 11 to 15 years in business","2020","54111","W","750828","30283674","5.6","S","11.6","13.7",
"0100000US","United States","62","Health care and social assistance","001","Total","001","Total","92","Nonminority","004","Nonveteran","323","Firms with 16 or more years in business","2020","137121","W","2636537","122735155","2.7","S","6.4","6.9",
"0100000US","United States","62","Health care and social assistance","096","Classifiable","096","Classifiable","96","Classifiable","096","Classifiable","311","Firms with less than 2 years in business","2020","75289","W","386448","16525553","3.3","S","9.3","9.0",
"0100000US","United States","62","Health care and social assistance","096","Classifiable","096","Classifiable","96","Classifiable","096","Classifiable","318","Firms with 2 to 3 years in business","2020","68740","W","717214","24587367","3.1","S","7.1","9.1",
"0100000US","United States","62","Health care and social assistance","096","Classifiable","096","Classifiable","96","Classifiable","096","Classifiable","319","Firms with 4 to 5 years in business","2020","55865","W","638216","22705002","5.0","S","14.8","14.5",
"0100000US","United States","62","Health care and social assistance","096","Classifiable","096","Classifiable","96","Classifiable","096","Classifiable","321","Firms with 6 to 10 years in business","2020","105035","W","1287931","49470614","3.4","S","7.3","5.5",
"0100000US","United States","62","Health care and social assistance","096","Classifiable","096","Classifiable","96","Classifiable","096","Classifiable","322","Firms with 11 to 15 years in business","2020","87313","W","1114394","43367185","4.9","S","7.0","9.3",
"0100000US","United States","62","Health care and social assistance","096","Classifiable","096","Classifiable","96","Classifiable","096","Classifiable","323","Firms with 16 or more years in business","2020","197919","W","3460230","159749643","1.9","S","6.0","5.5",
"0100000US","United States","62","Health care and social assistance","098","Unclassifiable","098","Unclassifiable","98","Unclassifiable","098","Unclassifiable","311","Firms with less than 2 years in business","2020","2027","U","20042","795180","11.1","S","37.3","30.9",
"0100000US","United States","62","Health care and social assistance","098","Unclassifiable","098","Unclassifiable","98","Unclassifiable","098","Unclassifiable","318","Firms with 2 to 3 years in business","2020","3596","U","57442","2155886","4.4","S","25.7","20.0",
"0100000US","United States","62","Health care and social assistance","098","Unclassifiable","098","Unclassifiable","98","Unclassifiable","098","Unclassifiable","319","Firms with 4 to 5 years in business","2020","3166","U","40006","1510397","8.8","S","17.7","24.0",
"0100000US","United States","62","Health care and social assistance","098","Unclassifiable","098","Unclassifiable","98","Unclassifiable","098","Unclassifiable","321","Firms with 6 to 10 years in business","2020","6612","W","166418","9024097","3.8","S","13.1","18.9",
"0100000US","United States","62","Health care and social assistance","098","Unclassifiable","098","Unclassifiable","98","Unclassifiable","098","Unclassifiable","322","Firms with 11 to 15 years in business","2020","6164","W","172001","7184360","4.6","S","6.1","8.1",
"0100000US","United States","62","Health care and social assistance","098","Unclassifiable","098","Unclassifiable","98","Unclassifiable","098","Unclassifiable","323","Firms with 16 or more years in business","2020","46092","W","11582493","668346416","1.3","S","0.6","1.2",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","001","Total","00","Total","001","Total","311","Firms with less than 2 years in business","2020","20148","W","107424","2593397","6.2","S","14.6","25.1",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","001","Total","00","Total","001","Total","318","Firms with 2 to 3 years in business","2020","20044","W","156952","2713621","4.9","S","21.4","13.5",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","001","Total","00","Total","001","Total","319","Firms with 4 to 5 years in business","2020","15441","W","110353","2892344","4.1","S","8.2","16.2",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","001","Total","00","Total","001","Total","321","Firms with 6 to 10 years in business","2020","22907","W","194540","4643196","5.3","S","13.4","8.4",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","001","Total","00","Total","001","Total","322","Firms with 11 to 15 years in business","2020","14697","W","177062","4271267","6.0","S","15.2","13.5",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","001","Total","00","Total","001","Total","323","Firms with 16 or more years in business","2020","43659","W","1648453","55062808","3.1","S","4.7","4.5",
"0100000US","United States","71","Arts, entertainment, and recreation","002","Female","001","Total","00","Total","001","Total","311","Firms with less than 2 years in business","2020","4906","U","16931","451706","7.4","S","24.7","16.6",
"0100000US","United States","71","Arts, entertainment, and recreation","002","Female","001","Total","00","Total","001","Total","318","Firms with 2 to 3 years in business","2020","5465","U","30763","523981","16.5","S","43.9","28.4",
"0100000US","United States","71","Arts, entertainment, and recreation","002","Female","001","Total","00","Total","001","Total","319","Firms with 4 to 5 years in business","2020","3672","U","19292","375283","16.3","S","22.8","19.7",
"0100000US","United States","71","Arts, entertainment, and recreation","002","Female","001","Total","00","Total","001","Total","321","Firms with 6 to 10 years in business","2020","S","S","10,000 to 24,999 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","002","Female","001","Total","00","Total","001","Total","322","Firms with 11 to 15 years in business","2020","2565","U","19300","744550","22.0","S","45.1","43.8",
"0100000US","United States","71","Arts, entertainment, and recreation","002","Female","001","Total","00","Total","001","Total","323","Firms with 16 or more years in business","2020","5058","W","46347","3116347","11.3","S","37.5","30.5",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","001","Total","00","Total","001","Total","311","Firms with less than 2 years in business","2020","10349","U","52595","1625234","10.8","S","13.3","37.3",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","001","Total","00","Total","001","Total","318","Firms with 2 to 3 years in business","2020","10416","U","86154","1590983","12.8","S","24.1","21.3",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","001","Total","00","Total","001","Total","319","Firms with 4 to 5 years in business","2020","7816","W","58665","1940951","9.9","S","15.2","23.7",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","001","Total","00","Total","001","Total","321","Firms with 6 to 10 years in business","2020","12601","W","112597","2565320","9.0","S","15.2","11.4",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","001","Total","00","Total","001","Total","322","Firms with 11 to 15 years in business","2020","7356","W","86322","1961043","8.6","S","32.8","26.3",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","001","Total","00","Total","001","Total","323","Firms with 16 or more years in business","2020","16159","W","327214","15070635","6.6","S","11.9","4.7",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","001","Total","00","Total","001","Total","311","Firms with less than 2 years in business","2020","4029","U","20227","349151","8.1","S","26.5","23.5",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","001","Total","00","Total","001","Total","318","Firms with 2 to 3 years in business","2020","2975","U","29980","341686","16.1","S","57.1","42.6",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","001","Total","00","Total","001","Total","319","Firms with 4 to 5 years in business","2020","2601","U","21376","304327","16.6","S","31.8","36.0",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","001","Total","00","Total","001","Total","321","Firms with 6 to 10 years in business","2020","4080","U","33099","556469","9.0","S","28.7","26.0",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","001","Total","00","Total","001","Total","322","Firms with 11 to 15 years in business","2020","2390","U","19757","330981","12.7","S","30.5","23.6",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","001","Total","00","Total","001","Total","323","Firms with 16 or more years in business","2020","4696","W","73507","2203352","10.5","S","31.2","15.2",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","020","Hispanic","00","Total","001","Total","311","Firms with less than 2 years in business","2020","1066","R","4146","101797","33.1","S","41.6","36.4",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","020","Hispanic","00","Total","001","Total","318","Firms with 2 to 3 years in business","2020","1111","R","4247","66091","37.6","S","37.6","48.1",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","020","Hispanic","00","Total","001","Total","319","Firms with 4 to 5 years in business","2020","843","R","6003","122204","38.2","S","58.8","56.4",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","020","Hispanic","00","Total","001","Total","321","Firms with 6 to 10 years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","020","Hispanic","00","Total","001","Total","322","Firms with 11 to 15 years in business","2020","S","S","5,000 to 9,999 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","020","Hispanic","00","Total","001","Total","323","Firms with 16 or more years in business","2020","599","R","6419","179971","34.1","S","32.4","40.0",
"0100000US","United States","71","Arts, entertainment, and recreation","002","Female","020","Hispanic","00","Total","001","Total","311","Firms with less than 2 years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","002","Female","020","Hispanic","00","Total","001","Total","318","Firms with 2 to 3 years in business","2020","526","O","2671","34620","52.9","S","50.9","48.5",
"0100000US","United States","71","Arts, entertainment, and recreation","002","Female","020","Hispanic","00","Total","001","Total","319","Firms with 4 to 5 years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","002","Female","020","Hispanic","00","Total","001","Total","321","Firms with 6 to 10 years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","002","Female","020","Hispanic","00","Total","001","Total","322","Firms with 11 to 15 years in business","2020","S","S","5,000 to 9,999 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","002","Female","020","Hispanic","00","Total","001","Total","323","Firms with 16 or more years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","020","Hispanic","00","Total","001","Total","311","Firms with less than 2 years in business","2020","640","R","2340","63776","32.0","S","68.9","44.3",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","020","Hispanic","00","Total","001","Total","318","Firms with 2 to 3 years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","020","Hispanic","00","Total","001","Total","319","Firms with 4 to 5 years in business","2020","S","S","2,500 to 4,999 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","020","Hispanic","00","Total","001","Total","321","Firms with 6 to 10 years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","020","Hispanic","00","Total","001","Total","322","Firms with 11 to 15 years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","020","Hispanic","00","Total","001","Total","323","Firms with 16 or more years in business","2020","403","R","3999","115762","33.6","S","39.6","50.1",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","020","Hispanic","00","Total","001","Total","311","Firms with less than 2 years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","020","Hispanic","00","Total","001","Total","318","Firms with 2 to 3 years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","020","Hispanic","00","Total","001","Total","319","Firms with 4 to 5 years in business","2020","S","S","250 to 499 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","020","Hispanic","00","Total","001","Total","321","Firms with 6 to 10 years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","020","Hispanic","00","Total","001","Total","322","Firms with 11 to 15 years in business","2020","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","020","Hispanic","00","Total","001","Total","323","Firms with 16 or more years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","001","Total","311","Firms with less than 2 years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","001","Total","318","Firms with 2 to 3 years in business","2020","S","S","250 to 499 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","001","Total","319","Firms with 4 to 5 years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","001","Total","321","Firms with 6 to 10 years in business","2020","S","S","250 to 499 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","001","Total","322","Firms with 11 to 15 years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","001","Total","323","Firms with 16 or more years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","002","Female","028","Equally Hispanic/non-Hispanic","00","Total","001","Total","311","Firms with less than 2 years in business","2020","10","I","82","1316","17.6","S","4.5","3.2",
"0100000US","United States","71","Arts, entertainment, and recreation","002","Female","028","Equally Hispanic/non-Hispanic","00","Total","001","Total","318","Firms with 2 to 3 years in business","2020","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","002","Female","028","Equally Hispanic/non-Hispanic","00","Total","001","Total","319","Firms with 4 to 5 years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","028","Equally Hispanic/non-Hispanic","00","Total","001","Total","311","Firms with less than 2 years in business","2020","S","S","250 to 499 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","028","Equally Hispanic/non-Hispanic","00","Total","001","Total","319","Firms with 4 to 5 years in business","2020","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","028","Equally Hispanic/non-Hispanic","00","Total","001","Total","321","Firms with 6 to 10 years in business","2020","1","B","1","95","176.4","S","176.4","4.0",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","028","Equally Hispanic/non-Hispanic","00","Total","001","Total","322","Firms with 11 to 15 years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","028","Equally Hispanic/non-Hispanic","00","Total","001","Total","323","Firms with 16 or more years in business","2020","30","K","0","2149","173.5","S","0.0","48.5",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","028","Equally Hispanic/non-Hispanic","00","Total","001","Total","311","Firms with less than 2 years in business","2020","292","M","933","15530","41.2","S","64.9","41.3",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","028","Equally Hispanic/non-Hispanic","00","Total","001","Total","318","Firms with 2 to 3 years in business","2020","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","028","Equally Hispanic/non-Hispanic","00","Total","001","Total","319","Firms with 4 to 5 years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","028","Equally Hispanic/non-Hispanic","00","Total","001","Total","321","Firms with 6 to 10 years in business","2020","S","S","250 to 499 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","028","Equally Hispanic/non-Hispanic","00","Total","001","Total","322","Firms with 11 to 15 years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","028","Equally Hispanic/non-Hispanic","00","Total","001","Total","323","Firms with 16 or more years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","029","Non-Hispanic","00","Total","001","Total","311","Firms with less than 2 years in business","2020","17776","W","84270","2297130","7.1","S","12.0","28.6",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","029","Non-Hispanic","00","Total","001","Total","318","Firms with 2 to 3 years in business","2020","17606","W","142302","2386866","6.6","S","23.4","14.8",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","029","Non-Hispanic","00","Total","001","Total","319","Firms with 4 to 5 years in business","2020","12999","W","92241","2468109","5.3","S","9.6","19.4",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","029","Non-Hispanic","00","Total","001","Total","321","Firms with 6 to 10 years in business","2020","19776","W","160743","3719706","6.8","S","12.7","9.0",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","029","Non-Hispanic","00","Total","001","Total","322","Firms with 11 to 15 years in business","2020","11610","W","117741","2827077","7.7","S","22.6","22.1",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","029","Non-Hispanic","00","Total","001","Total","323","Firms with 16 or more years in business","2020","25127","W","438285","20159922","5.6","S","12.5","6.0",
"0100000US","United States","71","Arts, entertainment, and recreation","002","Female","029","Non-Hispanic","00","Total","001","Total","311","Firms with less than 2 years in business","2020","4596","U","15908","432411","7.3","S","21.7","16.9",
"0100000US","United States","71","Arts, entertainment, and recreation","002","Female","029","Non-Hispanic","00","Total","001","Total","318","Firms with 2 to 3 years in business","2020","4911","U","27972","487363","16.1","S","49.3","32.6",
"0100000US","United States","71","Arts, entertainment, and recreation","002","Female","029","Non-Hispanic","00","Total","001","Total","319","Firms with 4 to 5 years in business","2020","3398","U","17973","353968","17.4","S","26.9","20.0",
"0100000US","United States","71","Arts, entertainment, and recreation","002","Female","029","Non-Hispanic","00","Total","001","Total","321","Firms with 6 to 10 years in business","2020","S","S","10,000 to 24,999 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","002","Female","029","Non-Hispanic","00","Total","001","Total","322","Firms with 11 to 15 years in business","2020","2408","U","13928","621254","22.8","S","36.9","46.2",
"0100000US","United States","71","Arts, entertainment, and recreation","002","Female","029","Non-Hispanic","00","Total","001","Total","323","Firms with 16 or more years in business","2020","4952","W","45157","3063865","9.7","S","37.3","31.1",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","029","Non-Hispanic","00","Total","001","Total","311","Firms with less than 2 years in business","2020","9568","U","49933","1551141","11.4","S","14.2","39.4",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","029","Non-Hispanic","00","Total","001","Total","318","Firms with 2 to 3 years in business","2020","9893","U","84613","1560314","13.9","S","24.7","22.1",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","029","Non-Hispanic","00","Total","001","Total","319","Firms with 4 to 5 years in business","2020","7221","W","54233","1827492","11.1","S","17.1","25.1",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","029","Non-Hispanic","00","Total","001","Total","321","Firms with 6 to 10 years in business","2020","12303","W","111982","2527485","9.9","S","15.3","12.1",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","029","Non-Hispanic","00","Total","001","Total","322","Firms with 11 to 15 years in business","2020","7019","W","84881","1908289","8.2","S","33.1","26.7",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","029","Non-Hispanic","00","Total","001","Total","323","Firms with 16 or more years in business","2020","15726","W","323215","14952724","7.0","S","12.1","4.8",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","311","Firms with less than 2 years in business","2020","3612","T","18429","313578","9.9","S","30.0","26.0",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","318","Firms with 2 to 3 years in business","2020","2801","U","29717","339189","17.8","S","57.8","43.0",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","319","Firms with 4 to 5 years in business","2020","2380","U","20036","286649","16.8","S","36.0","40.3",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","321","Firms with 6 to 10 years in business","2020","3856","U","32139","529283","9.4","S","29.7","26.5",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","322","Firms with 11 to 15 years in business","2020","2184","U","18932","297534","15.3","S","29.7","26.0",
